procurement_id,date,school_id,vendor_name,grain_type,quantity,unit,total_cost,payment_status,quantity_kg,quantity_missing,cost_missing,payment_status_missing
MDM004188,2025-12-21,SCH0226,Sharma & Sons,Rice,59.5,Kg,2380.0,UNKNOWN,59.5,False,False,True
MDM010912,2026-03-10,SCH0266,Kumar & Co.,Wheat,53.3,Kg,1599.0,UNKNOWN,53.3,False,False,False
MDM011411,2025-01-12,SCH0451,S. Agro Works,Pulses,10500.0,Grams,945.0,UNKNOWN,10.5,False,False,False
MDM004825,2025-12-11,SCH0126,Singh Agro,Mustard Oil,24.4,Kg,2928.0,PAID,24.4,False,False,False
MDM002906,2025-11-12,SCH0389,Singh Agro,Dal,25.8,Kg,2322.0,PENDING,25.8,False,False,False
MDM004627,2025-12-18,SCH0006,S. Agro Works,Rice,25.2,Kg,1008.0,PENDING,25.2,False,False,False
MDM010861,2025-11-05,SCH0079,Sharma Traders,Wheat,24100.0,Grams,723.0,PAID,24.1,False,False,False
MDM000997,2025-11-05,SCH0294,Singh Agro,Rice,26400.0,Grams,1056.0,PENDING,26.4,False,False,False
MDM006464,2025-10-08,SCH0287,Singh Brothers,Dal,24.8,Kg,2232.0,PAID,24.8,False,False,False
MDM010156,2025-11-18,SCH0048,Kumar Supplies,Cooking Oil,,,1488.0,PAID,,True,False,False
MDM006888,2025-08-09,SCH0023,Goyal Enterprises,Rice,,,1096.0,UNKNOWN,,True,False,False
MDM005524,2025-09-19,SCH0264,kumar general store,Wheat,55100.0,Grams,1653.0,UNKNOWN,55.1,False,False,True
MDM009301,2026-01-20,SCH0008,Goyal Rice Mill,Mustard Oil,41.0,Kg,4920.0,UNKNOWN,41.0,False,False,False
MDM000157,2025-08-06,SCH0201,kumar general store,Pulses,0.908,50kg Bags,4086.0,PAID,45.4,False,False,False
MDM008070,2025-07-25,SCH0198,Sharma Traders,Lentils,0.948,Bags,4266.0,DUE,47.4,False,False,False
MDM003086,2026-03-24,SCH0027,kumar general store,Dal,0.448,Bags,2016.0,DUE,22.4,False,False,False
MDM008613,2025-06-06,SCH0033,Sharma & Sons,Dal,,,5247.0,DUE,,True,False,False
MDM001553,2025-10-13,SCH0201,Singh Agro,Rice,52.7,Kg,2108.0,DUE,52.7,False,False,False
MDM007766,2025-12-27,SCH0413,Goyal Rice Mill,Rice,13900.0,Grams,556.0,DUE,13.9,False,False,False
MDM006370,2025-11-02,SCH0383,S. Agro Works,Dal,24800.0,Grams,2232.0,UNKNOWN,24.8,False,False,False
MDM007838,2026-03-07,SCH0060,Kumar & Co.,Wheat,22.3,Kg,669.0,UNKNOWN,22.3,False,False,True
MDM003796,2025-01-10,SCH0269,Sharma Traders,Rice,49.0,Kg,1960.0,PAID,49.0,False,False,False
MDM000496,2026-03-27,SCH0339,kumar general store,Dal,48.4,Kg,4356.0,PAID,48.4,False,False,False
MDM002322,2025-08-25,SCH0199,Singh Brothers,Cooking Oil,15.5,Kg,1860.0,UNKNOWN,15.5,False,False,True
MDM006533,2025-06-06,SCH0141,S. Agro Works,Pulses,35300.0,Grams,3177.0,PAID,35.3,False,False,False
MDM010387,2025-11-26,SCH0125,Kumar & Co.,Rice,49.6,Kg,1984.0,DUE,49.6,False,False,False
MDM000152,2025-02-04,SCH0434,Singh Brothers,Wheat,0.574,Bori,861.0,UNKNOWN,28.7,False,False,False
MDM010531,2025-09-29,SCH0506,Sharma Traders,Rice,,,508.0,UNKNOWN,,True,False,False
MDM009392,2026-01-25,SCH0435,Singh Agro,Rice,10.9,Kg,436.0,DUE,10.9,False,False,False
MDM009878,2025-08-05,SCH0072,Sharma & Sons,Rice,20.0,Kg,800.0,UNKNOWN,20.0,False,False,False
MDM008453,2025-04-06,SCH0057,Sharma & Sons,Pulses,54.5,Kg,4905.0,PAID,54.5,False,False,False
MDM001739,2026-10-01,SCH0467,Sharma Traders,Rice,,,1176.0,PAID,,True,False,False
MDM003002,2026-06-02,SCH0257,Singh Brothers,Cooking Oil,,,4164.0,PENDING,,True,False,False
MDM011997,2025-09-25,SCH0355,Sharma Traders,Cooking Oil,34900.0,Grams,4188.0,PENDING,34.9,False,False,False
MDM007624,2025-10-30,SCH0435,Sharma Traders,Pulses,53.8,Kg,4842.0,UNKNOWN,53.8,False,False,True
MDM010916,2025-08-18,SCH0249,S. Agro Works,Rice,30.4,Kg,1216.0,UNKNOWN,30.4,False,False,False
MDM011318,2026-01-28,SCH0120,Goyal Enterprises,Wheat,47.9,Kg,1437.0,UNKNOWN,47.9,False,False,True
MDM010839,2026-03-09,SCH0231,goyal mill,Rice,57700.0,Grams,2308.0,DUE,57.7,False,False,False
MDM002884,2026-01-01,SCH0544,goyal mill,Cooking Oil,14.9,Kg,1788.0,PAID,14.9,False,False,False
MDM003721,2026-01-03,SCH0342,S. Agro Works,Wheat,,,1431.0,PENDING,,True,False,False
MDM010881,2026-01-06,SCH0307,Sharma Traders,Dal,,,4383.0,UNKNOWN,,True,False,True
MDM010538,2025-08-11,SCH0227,Sharma Traders,Lentils,38400.0,Grams,3456.0,PENDING,38.4,False,False,False
MDM005894,2025-08-09,SCH0437,Goyal Rice Mill,Wheat,12500.0,Grams,375.0,PAID,12.5,False,False,False
MDM005472,2025-10-22,SCH0169,S. Agro Works,Rice,25.9,Kg,1036.0,PENDING,25.9,False,False,False
MDM006063,2025-08-15,SCH0328,Sharma Traders,Rice,0.76,Sacks,,PAID,38.0,False,True,False
MDM007796,2026-03-16,SCH0434,Goyal Enterprises,Wheat,49.8,Kg,1494.0,UNKNOWN,49.8,False,False,False
MDM002277,2025-06-22,SCH0001,S. Agro Works,Wheat,,,1002.0,PAID,,True,False,False
MDM004824,2025-09-03,SCH0411,S. Agro Works,Mustard Oil,0.596,50kg Bags,3576.0,UNKNOWN,29.8,False,False,False
MDM004705,2025-11-09,SCH0353,Sharma Traders,Wheat,57900.0,Grams,1737.0,UNKNOWN,57.9,False,False,False
MDM004462,2025-10-14,SCH0269,S. Agro Works,Wheat,,,420.0,PAID,,True,False,False
MDM000344,2025-08-31,SCH0314,Kumar & Co.,Rice,52.9,Kg,2116.0,PENDING,52.9,False,False,False
MDM006408,2025-10-29,SCH0015,kumar general store,Rice,37400.0,Grams,1496.0,UNKNOWN,37.4,False,False,True
MDM004137,2026-01-06,SCH0170,Goyal Rice Mill,Dal,0.63,Bori,2835.0,UNKNOWN,31.5,False,False,False
MDM008918,2025-08-14,SCH0328,Sharma & Sons,Wheat,0.238,Bori,357.0,PAID,11.9,False,False,False
MDM006453,2025-08-15,SCH0178,Sharma & Sons,Wheat,46.4,Kg,1392.0,PAID,46.4,False,False,False
MDM009543,2025-03-09,SCH0479,Singh Brothers,Dal,,,3609.0,DUE,,True,False,False
MDM002224,2025-12-15,SCH0385,Kumar & Co.,Rice,0.636,Bags,1272.0,UNKNOWN,31.8,False,False,False
MDM004197,2026-01-06,SCH0417,Sharma Traders,Rice,24400.0,Grams,976.0,UNKNOWN,24.4,False,False,True
MDM008053,2026-03-30,SCH0343,Kumar Supplies,Rice,43.4,Kg,1736.0,UNKNOWN,43.4,False,False,False
MDM006562,2025-11-11,SCH0101,Kumar Supplies,Dal,,,4401.0,UNKNOWN,,True,False,False
MDM010736,2025-07-05,SCH0230,Singh Brothers,Rice,0.3720000000000001,Sacks,744.0,PENDING,18.600000000000005,False,False,False
MDM005082,2025-04-08,SCH0352,S. Agro Works,Rice,0.7040000000000001,50kg Bags,1408.0,UNKNOWN,35.2,False,False,False
MDM010643,2025-11-22,SCH0497,Kumar & Co.,Cooking Oil,28.5,Kg,3420.0,UNKNOWN,28.5,False,False,True
MDM007979,2025-06-24,SCH0295,S. Agro Works,Rice,38000.0,Grams,1520.0,DUE,38.0,False,False,False
MDM011287,2025-12-13,SCH0146,Sharma & Sons,Wheat,39800.0,Grams,1194.0,PAID,39.8,False,False,False
MDM004735,2025-04-16,SCH0100,Kumar Supplies,Rice,22100.0,Grams,884.0,UNKNOWN,22.1,False,False,False
MDM006913,2026-02-22,SCH0472,Kumar Supplies,Rice,40.6,Kg,1624.0,PAID,40.6,False,False,False
MDM001466,2026-10-03,SCH0150,S. Agro Works,Mustard Oil,37100.0,Grams,4452.0,UNKNOWN,37.1,False,False,True
MDM004594,2025-06-29,SCH0048,Goyal Enterprises,Mustard Oil,49300.0,Grams,5916.0,DUE,49.3,False,False,False
MDM002235,2025-06-04,SCH0341,Goyal Rice Mill,Atta,49.1,Kg,1473.0,PAID,49.1,False,False,False
MDM008950,2025-09-18,SCH0265,Kumar & Co.,Rice,10.8,Kg,432.0,PENDING,10.8,False,False,False
MDM003904,2026-03-20,SCH0340,kumar general store,Lentils,39.0,Kg,3510.0,PENDING,39.0,False,False,False
MDM000284,2025-06-21,SCH0517,Singh Agro,Rice,32.9,Kg,1316.0,UNKNOWN,32.9,False,False,True
MDM011832,2025-11-04,SCH0053,Singh Agro,Lentils,29900.0,Grams,,UNKNOWN,29.9,False,True,False
MDM006221,2025-04-24,SCH0475,Kumar Supplies,Wheat,,,834.0,UNKNOWN,,True,False,False
MDM010594,2026-02-05,SCH0403,Singh Agro,Cooking Oil,,,4752.0,DUE,,True,False,False
MDM008494,2025-08-21,SCH0375,Singh Agro,Mustard Oil,,,6528.0,UNKNOWN,,True,False,True
MDM008750,2026-02-24,SCH0050,Kumar Supplies,Cooking Oil,57300.0,Grams,6876.0,UNKNOWN,57.3,False,False,False
MDM004152,2025-04-13,SCH0536,Kumar Supplies,Mustard Oil,14.1,Kg,,PAID,14.1,False,True,False
MDM007404,2025-03-08,SCH0189,Singh Brothers,Wheat,38.3,Kg,1149.0,UNKNOWN,38.3,False,False,False
MDM008631,2025-08-10,SCH0158,Sharma Traders,Wheat,0.402,Bori,603.0,PENDING,20.1,False,False,False
MDM002122,2025-09-23,SCH0317,Goyal Enterprises,Mustard Oil,,,4596.0,UNKNOWN,,True,False,True
MDM011284,2026-02-23,SCH0160,Sharma Traders,Pulses,0.948,Bags,4266.0,DUE,47.4,False,False,False
MDM005013,2026-02-14,SCH0003,Singh Agro,Cooking Oil,14.5,Kg,1740.0,PAID,14.5,False,False,False
MDM010777,2026-04-03,SCH0004,Sharma & Sons,Rice,,,2044.0,DUE,,True,False,False
MDM006358,2025-06-13,SCH0209,Goyal Enterprises,Mustard Oil,45700.0,Grams,5484.0,UNKNOWN,45.7,False,False,False
MDM003162,2026-02-03,SCH0156,S. Agro Works,Wheat,40.8,Kg,1224.0,PAID,40.8,False,False,False
MDM002631,2026-02-14,SCH0087,Singh Brothers,Rice,49.3,Kg,1972.0,PENDING,49.3,False,False,False
MDM009682,2025-07-12,SCH0304,Singh Brothers,Dal,0.82,Bori,3690.0,DUE,41.0,False,False,False
MDM010516,2025-10-04,SCH0420,goyal mill,Lentils,16300.0,Grams,1467.0,PENDING,16.3,False,False,False
MDM008263,2026-02-16,SCH0325,Sharma Traders,Wheat,11.8,Kg,354.0,PAID,11.8,False,False,False
MDM011082,2025-09-24,SCH0513,kumar general store,Lentils,,,4392.0,PAID,,True,False,False
MDM001204,2025-08-26,SCH0356,Goyal Rice Mill,Wheat,,,1569.0,PENDING,,True,False,False
MDM008386,2026-01-28,SCH0569,Kumar Supplies,Wheat,14.1,Kg,423.0,PAID,14.1,False,False,False
MDM000617,2025-08-12,SCH0261,Singh Agro,Rice,0.606,Bags,1212.0,UNKNOWN,30.3,False,False,True
MDM001927,2025-04-14,SCH0202,Sharma Traders,Atta,48.3,Kg,1449.0,PENDING,48.3,False,False,False
MDM003115,2025-10-10,SCH0100,Goyal Rice Mill,Dal,35.0,Kg,,UNKNOWN,35.0,False,True,True
MDM002642,2025-09-09,SCH0327,Kumar & Co.,Rice,0.778,Bori,1556.0,UNKNOWN,38.9,False,False,False
MDM011075,2025-05-16,SCH0103,Kumar Supplies,Mustard Oil,0.222,50kg Bags,1332.0,UNKNOWN,11.1,False,False,False
MDM002563,2025-12-24,SCH0436,Singh Brothers,Atta,0.7240000000000001,Bori,1086.0,PAID,36.2,False,False,False
MDM007718,2025-12-30,SCH0570,Sharma Traders,Pulses,1.014,Bori,4563.0,UNKNOWN,50.7,False,False,True
MDM002729,2025-07-04,SCH0217,kumar general store,Atta,46.1,Kg,1383.0,UNKNOWN,46.1,False,False,False
MDM007360,2025-04-12,SCH0357,Singh Agro,Cooking Oil,42.2,Kg,5064.0,PENDING,42.2,False,False,False
MDM009804,2026-02-05,SCH0139,Sharma & Sons,Rice,27700.0,Grams,1108.0,DUE,27.7,False,False,False
MDM002127,2026-02-23,SCH0369,Kumar Supplies,Cooking Oil,11.3,Kg,1356.0,PAID,11.3,False,False,False
MDM006576,2025-12-11,SCH0260,S. Agro Works,Dal,38.4,Kg,3456.0,DUE,38.4,False,False,False
MDM010180,2025-10-27,SCH0479,Sharma Traders,Cooking Oil,,,1272.0,PENDING,,True,False,False
MDM007088,2025-11-19,SCH0574,Kumar & Co.,Cooking Oil,27.9,Kg,3348.0,DUE,27.9,False,False,False
MDM007589,2025-06-09,SCH0519,Kumar Supplies,Cooking Oil,44.0,Kg,5280.0,PAID,44.0,False,False,False
MDM000806,2025-11-30,SCH0047,S. Agro Works,Mustard Oil,47500.0,Grams,5700.0,PENDING,47.5,False,False,False
MDM004695,2025-12-16,SCH0577,Goyal Enterprises,Mustard Oil,40.9,Kg,4908.0,UNKNOWN,40.9,False,False,False
MDM007501,2025-06-06,SCH0175,Sharma Traders,Mustard Oil,,,,PENDING,,True,True,False
MDM006422,2025-05-26,SCH0110,goyal mill,Rice,58.5,Kg,2340.0,UNKNOWN,58.5,False,False,True
MDM003141,2025-06-24,SCH0456,Sharma Traders,Cooking Oil,,,4212.0,UNKNOWN,,True,False,False
MDM004281,2025-11-07,SCH0237,S. Agro Works,Pulses,39.4,Kg,3546.0,UNKNOWN,39.4,False,False,True
MDM005339,2025-05-11,SCH0252,Sharma Traders,Cooking Oil,14500.0,Grams,1740.0,UNKNOWN,14.5,False,False,True
MDM010821,2025-06-10,SCH0059,Sharma Traders,Cooking Oil,36.2,Kg,4344.0,PENDING,36.2,False,False,False
MDM000567,2025-11-18,SCH0523,Singh Agro,Atta,,,930.0,PAID,,True,False,False
MDM007339,2026-01-03,SCH0550,Sharma & Sons,Dal,,,5400.0,DUE,,True,False,False
MDM000548,2025-05-18,SCH0193,Singh Brothers,Atta,1.014,Sacks,1521.0,UNKNOWN,50.7,False,False,True
MDM000027,2025-06-05,SCH0468,Singh Brothers,Rice,28600.0,Grams,1144.0,PAID,28.6,False,False,False
MDM007593,2025-07-20,SCH0150,Sharma Traders,Pulses,,,3231.0,PAID,,True,False,False
MDM003919,2026-02-25,SCH0221,Kumar Supplies,Wheat,38.0,Kg,1140.0,PAID,38.0,False,False,False
MDM004487,2026-01-26,SCH0198,Kumar Supplies,Cooking Oil,48.5,Kg,5820.0,PAID,48.5,False,False,False
MDM006897,2026-05-01,SCH0103,Singh Agro,Rice,0.51,Bags,1020.0,UNKNOWN,25.5,False,False,False
MDM005399,2025-01-05,SCH0260,Sharma & Sons,Rice,10.5,Kg,420.0,PENDING,10.5,False,False,False
MDM008544,2025-07-22,SCH0016,Sharma Traders,Rice,18.3,Kg,732.0,UNKNOWN,18.3,False,False,False
MDM011309,2025-04-11,SCH0226,S. Agro Works,Mustard Oil,,,1464.0,PAID,,True,False,False
MDM001222,2025-10-17,SCH0338,Goyal Enterprises,Mustard Oil,44.1,Kg,5292.0,PAID,44.1,False,False,False
MDM007656,2025-05-25,SCH0448,Sharma Traders,Dal,36400.0,Grams,3276.0,DUE,36.4,False,False,False
MDM002549,2025-04-13,SCH0318,Singh Agro,Mustard Oil,47.2,Kg,5664.0,PAID,47.2,False,False,False
MDM011700,2025-10-09,SCH0495,S. Agro Works,Mustard Oil,34.9,Kg,4188.0,DUE,34.9,False,False,False
MDM000438,2025-10-25,SCH0562,Sharma & Sons,Mustard Oil,0.27,Bags,1620.0,PAID,13.5,False,False,False
MDM006701,2025-04-12,SCH0114,kumar general store,Cooking Oil,35.5,Kg,4260.0,DUE,35.5,False,False,False
MDM011418,2025-07-28,SCH0148,Goyal Rice Mill,Wheat,,,1134.0,DUE,,True,False,False
MDM007476,2025-12-08,SCH0478,kumar general store,Wheat,59.7,Kg,1791.0,UNKNOWN,59.7,False,False,False
MDM001862,2025-08-10,SCH0465,Kumar Supplies,Mustard Oil,,,4476.0,DUE,,True,False,False
MDM002700,2026-02-06,SCH0102,goyal mill,Mustard Oil,39.8,Kg,4776.0,UNKNOWN,39.8,False,False,True
MDM008629,2025-12-03,SCH0470,Sharma Traders,Lentils,38.7,Kg,3483.0,PENDING,38.7,False,False,False
MDM007112,2025-09-02,SCH0318,Sharma Traders,Rice,16.0,Kg,640.0,UNKNOWN,16.0,False,False,False
MDM002482,2025-09-10,SCH0246,Sharma Traders,Lentils,52.0,Kg,4680.0,DUE,52.0,False,False,False
MDM006113,2025-12-29,SCH0241,Singh Agro,Rice,23800.0,Grams,952.0,PENDING,23.8,False,False,False
MDM010416,2025-09-29,SCH0243,Kumar & Co.,Atta,59900.0,Grams,1797.0,UNKNOWN,59.9,False,False,True
MDM002707,2026-01-18,SCH0227,kumar general store,Wheat,0.634,Bags,951.0,DUE,31.7,False,False,False
MDM008325,2025-11-24,SCH0079,S. Agro Works,Cooking Oil,0.718,Bags,4308.0,UNKNOWN,35.9,False,False,True
MDM000327,2025-05-28,SCH0491,Goyal Enterprises,Rice,43000.0,Grams,,UNKNOWN,43.0,False,True,False
MDM005136,2025-12-09,SCH0434,goyal mill,Rice,15.0,Kg,600.0,PAID,15.0,False,False,False
MDM005326,2025-11-02,SCH0545,S. Agro Works,Rice,1.062,Bags,,PENDING,53.1,False,True,False
MDM002500,2025-10-12,SCH0531,S. Agro Works,Cooking Oil,0.504,Sacks,3024.0,PAID,25.2,False,False,False
MDM001005,2025-08-22,SCH0135,Singh Brothers,Cooking Oil,0.75,Sacks,4500.0,UNKNOWN,37.5,False,False,False
MDM011756,2025-07-22,SCH0451,Sharma Traders,Rice,1.1,50kg Bags,2200.0,PAID,55.00000000000001,False,False,False
MDM006898,2026-03-24,SCH0222,Singh Agro,Rice,12800.0,Grams,512.0,DUE,12.8,False,False,False
MDM004012,2025-11-27,SCH0551,Sharma & Sons,Rice,36.6,Kg,1464.0,PAID,36.6,False,False,False
MDM011193,2026-08-03,SCH0442,S. Agro Works,Rice,,,1748.0,PAID,,True,False,False
MDM000535,2025-11-08,SCH0206,Kumar & Co.,Dal,43.6,Kg,3924.0,PAID,43.6,False,False,False
MDM008086,2026-01-24,SCH0193,Singh Brothers,Atta,43100.0,Grams,,PAID,43.1,False,True,False
MDM003961,2025-07-05,SCH0096,goyal mill,Wheat,0.386,Sacks,579.0,PAID,19.3,False,False,False
MDM000586,2025-07-19,SCH0362,Sharma Traders,Mustard Oil,25.7,Kg,3084.0,UNKNOWN,25.7,False,False,False
MDM011921,2025-10-03,SCH0495,Goyal Enterprises,Rice,32.4,Kg,1296.0,PAID,32.4,False,False,False
MDM008601,2025-06-09,SCH0580,S. Agro Works,Cooking Oil,0.918,Bags,5508.0,UNKNOWN,45.9,False,False,False
MDM010721,2026-02-15,SCH0046,S. Agro Works,Rice,0.706,Bori,,PAID,35.3,False,True,False
MDM008635,2025-09-06,SCH0157,Kumar & Co.,Wheat,54800.0,Grams,1644.0,UNKNOWN,54.8,False,False,True
MDM008363,2025-06-04,SCH0210,Sharma Traders,Cooking Oil,50800.0,Grams,6096.0,UNKNOWN,50.8,False,False,False
MDM000492,2026-01-01,SCH0146,Sharma Traders,Rice,,,1660.0,UNKNOWN,,True,False,False
MDM005860,2026-01-18,SCH0474,Singh Agro,Rice,0.462,Bori,,UNKNOWN,23.1,False,True,False
MDM011706,2025-05-05,SCH0156,kumar general store,Dal,16.8,Kg,1512.0,PAID,16.8,False,False,False
MDM006052,2025-10-22,SCH0024,S. Agro Works,Rice,33100.0,Grams,1324.0,UNKNOWN,33.1,False,False,False
MDM009697,2025-07-06,SCH0466,Goyal Enterprises,Rice,43200.0,Grams,,UNKNOWN,43.2,False,True,True
MDM003549,2025-05-03,SCH0197,Sharma Traders,Wheat,0.634,Bori,951.0,PENDING,31.7,False,False,False
MDM011322,2025-04-26,SCH0261,goyal mill,Pulses,19.1,Kg,1719.0,PENDING,19.1,False,False,False
MDM001917,2025-05-09,SCH0256,Kumar & Co.,Rice,23400.0,Grams,936.0,PENDING,23.4,False,False,False
MDM003186,2026-02-16,SCH0406,Sharma & Sons,Mustard Oil,51.7,Kg,6204.0,UNKNOWN,51.7,False,False,False
MDM001911,2025-04-27,SCH0526,Singh Brothers,Rice,18000.0,Grams,,DUE,18.0,False,True,False
MDM008181,2025-11-12,SCH0502,Singh Brothers,Mustard Oil,34.1,Kg,4092.0,UNKNOWN,34.1,False,False,False
MDM006496,2025-06-19,SCH0596,Singh Agro,Dal,26.4,Kg,2376.0,UNKNOWN,26.4,False,False,False
MDM001134,2026-01-27,SCH0408,Sharma & Sons,Mustard Oil,16.4,Kg,1968.0,UNKNOWN,16.4,False,False,False
MDM007900,2026-03-08,SCH0558,Kumar & Co.,Dal,35.5,Kg,3195.0,PAID,35.5,False,False,False
MDM009352,2026-03-21,SCH0542,Goyal Enterprises,Dal,,,2412.0,UNKNOWN,,True,False,True
MDM002519,2025-05-13,SCH0317,Singh Agro,Atta,56.8,Kg,1704.0,UNKNOWN,56.8,False,False,False
MDM008888,2025-10-10,SCH0479,Singh Brothers,Wheat,58100.0,Grams,1743.0,DUE,58.1,False,False,False
MDM001318,2025-09-28,SCH0550,Sharma Traders,Dal,35.2,Kg,3168.0,UNKNOWN,35.2,False,False,False
MDM004369,2025-03-05,SCH0448,Goyal Rice Mill,Rice,27.7,Kg,1108.0,PAID,27.7,False,False,False
MDM000122,2025-05-26,SCH0349,Kumar & Co.,Wheat,0.866,50kg Bags,1299.0,UNKNOWN,43.3,False,False,False
MDM009464,2026-03-15,SCH0360,Singh Brothers,Wheat,1.104,50kg Bags,1656.0,UNKNOWN,55.2,False,False,True
MDM002450,2026-03-31,SCH0375,Sharma Traders,Atta,,,831.0,DUE,,True,False,False
MDM006183,2026-01-02,SCH0588,kumar general store,Rice,,,592.0,DUE,,True,False,False
MDM005663,2026-01-28,SCH0029,Goyal Rice Mill,Rice,51.8,Kg,2072.0,PAID,51.8,False,False,False
MDM006755,2025-09-02,SCH0451,Singh Agro,Wheat,0.7959999999999999,Bags,1194.0,PAID,39.8,False,False,False
MDM002602,2026-01-01,SCH0138,Kumar Supplies,Wheat,30600.0,Grams,918.0,PAID,30.6,False,False,False
MDM001523,2025-06-03,SCH0190,Sharma Traders,Cooking Oil,55600.0,Grams,6672.0,UNKNOWN,55.6,False,False,False
MDM003485,2025-05-04,SCH0533,Sharma Traders,Cooking Oil,46500.0,Grams,5580.0,UNKNOWN,46.5,False,False,False
MDM002174,2025-07-25,SCH0354,Kumar & Co.,Dal,20100.0,Grams,1809.0,PAID,20.1,False,False,False
MDM003284,2025-09-10,SCH0149,Sharma Traders,Cooking Oil,0.698,50kg Bags,4188.0,DUE,34.9,False,False,False
MDM004555,2025-05-22,SCH0518,S. Agro Works,Wheat,0.422,Bori,633.0,UNKNOWN,21.1,False,False,False
MDM003606,2025-11-19,SCH0121,Sharma Traders,Rice,31.3,Kg,1252.0,UNKNOWN,31.3,False,False,False
MDM011939,2025-04-13,SCH0077,Sharma & Sons,Cooking Oil,14.1,Kg,,PENDING,14.1,False,True,False
MDM009250,2025-12-19,SCH0088,Sharma Traders,Wheat,43.7,Kg,1311.0,PAID,43.7,False,False,False
MDM005932,2026-02-18,SCH0310,Sharma Traders,Rice,59.4,Kg,,PENDING,59.4,False,True,False
MDM011202,2025-06-11,SCH0001,Goyal Enterprises,Dal,0.318,Bori,1431.0,UNKNOWN,15.9,False,False,False
MDM003769,2026-11-01,SCH0092,Sharma Traders,Wheat,17900.0,Grams,537.0,DUE,17.9,False,False,False
MDM007455,2025-06-29,SCH0411,Singh Agro,Wheat,0.984,Bags,1476.0,PAID,49.2,False,False,False
MDM011553,2025-04-20,SCH0404,Singh Agro,Wheat,45500.0,Grams,1365.0,UNKNOWN,45.5,False,False,False
MDM004039,2025-07-31,SCH0012,kumar general store,Cooking Oil,55.2,Kg,6624.0,UNKNOWN,55.2,False,False,False
MDM003503,2026-01-01,SCH0318,Singh Brothers,Wheat,54900.0,Grams,1647.0,PAID,54.9,False,False,False
MDM001408,2025-05-23,SCH0048,Singh Brothers,Wheat,24200.0,Grams,726.0,PAID,24.2,False,False,False
MDM004632,2025-09-12,SCH0087,Singh Agro,Rice,10.8,Kg,432.0,PENDING,10.8,False,False,False
MDM006344,2025-06-30,SCH0175,Goyal Rice Mill,Dal,31.9,Kg,2871.0,PENDING,31.9,False,False,False
MDM007062,2025-10-07,SCH0512,Goyal Rice Mill,Mustard Oil,24200.0,Grams,2904.0,PAID,24.2,False,False,False
MDM004936,2025-09-16,SCH0363,S. Agro Works,Wheat,37.1,Kg,1113.0,PAID,37.1,False,False,False
MDM010800,2025-07-15,SCH0431,Goyal Enterprises,Rice,43.5,Kg,,DUE,43.5,False,True,False
MDM008293,2025-11-05,SCH0052,Kumar Supplies,Cooking Oil,0.672,Bori,4032.0,DUE,33.6,False,False,False
MDM002580,2025-02-05,SCH0544,Kumar & Co.,Wheat,0.224,Sacks,,UNKNOWN,11.2,False,True,False
MDM005872,2025-09-26,SCH0590,Singh Agro,Dal,29.8,Kg,2682.0,UNKNOWN,29.8,False,False,False
MDM003270,2025-08-12,SCH0466,Singh Brothers,Pulses,30300.0,Grams,2727.0,DUE,30.3,False,False,False
MDM011808,2026-01-13,SCH0431,Goyal Rice Mill,Cooking Oil,37.3,Kg,4476.0,DUE,37.3,False,False,False
MDM001868,2025-11-19,SCH0025,Singh Brothers,Mustard Oil,23.1,Kg,2772.0,PENDING,23.1,False,False,False
MDM005551,2026-01-01,SCH0580,Singh Brothers,Rice,0.268,Bags,536.0,UNKNOWN,13.4,False,False,False
MDM006323,2025-10-21,SCH0531,goyal mill,Wheat,12800.0,Grams,384.0,PENDING,12.8,False,False,False
MDM002522,2025-07-17,SCH0275,Singh Brothers,Wheat,0.578,Bori,867.0,PAID,28.9,False,False,False
MDM006809,2025-04-28,SCH0187,goyal mill,Rice,0.542,Bori,1084.0,UNKNOWN,27.1,False,False,False
MDM001821,2025-06-29,SCH0552,Kumar & Co.,Dal,17.0,Kg,1530.0,UNKNOWN,17.0,False,False,False
MDM006844,2025-05-10,SCH0251,S. Agro Works,Rice,27.8,Kg,1112.0,UNKNOWN,27.8,False,False,True
MDM000052,2025-10-11,SCH0126,goyal mill,Rice,27.9,Kg,1116.0,UNKNOWN,27.9,False,False,True
MDM003889,2025-05-06,SCH0370,Kumar Supplies,Dal,1.12,Sacks,5040.0,UNKNOWN,56.00000000000001,False,False,True
MDM005188,2025-12-29,SCH0373,Kumar Supplies,Dal,11.4,Kg,1026.0,UNKNOWN,11.4,False,False,False
MDM008292,2026-02-24,SCH0081,Sharma & Sons,Rice,36.4,Kg,1456.0,UNKNOWN,36.4,False,False,True
MDM003578,2025-10-22,SCH0099,Kumar Supplies,Rice,0.47,Bags,940.0,UNKNOWN,23.5,False,False,False
MDM004566,2025-10-11,SCH0090,Goyal Enterprises,Cooking Oil,0.7879999999999999,50kg Bags,4728.0,UNKNOWN,39.4,False,False,False
MDM010726,2025-11-07,SCH0114,Sharma Traders,Wheat,57.0,Kg,1710.0,UNKNOWN,57.0,False,False,False
MDM010171,2025-10-19,SCH0094,Singh Brothers,Rice,43.2,Kg,1728.0,PAID,43.2,False,False,False
MDM006527,2025-10-23,SCH0161,Singh Agro,Dal,0.804,Bori,3618.0,UNKNOWN,40.2,False,False,False
